City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
233,Caluquembe,AO,2020-08-23 06:37:29,-13.78,14.68,64.67,28,89,2.1
234,Mar Del Plata,AR,2020-08-23 06:32:38,-38.0,-57.56,48.99,65,0,13.87
235,Melfi,IT,2020-08-23 06:37:30,41.0,15.65,77.0,50,0,6.93
236,Green River,US,2020-08-23 06:37:30,41.53,-109.47,73.4,20,1,5.82
237,Gold Coast,AU,2020-08-23 06:33:29,-28.0,153.43,68.0,19,0,13.87
238,Asfi,MA,2020-08-23 06:37:31,32.3,-9.24,70.29,80,91,14.97
239,Coahuayana,MX,2020-08-23 06:37:31,18.73,-103.68,79.0,87,72,0.81
240,Plouzane,FR,2020-08-23 06:37:31,48.38,-4.62,59.0,93,20,3.36
241,Turinsk,RU,2020-08-23 06:33:02,58.05,63.7,61.63,81,87,8.68
242,Bethel,US,2020-08-23 06:37:32,41.37,-73.41,68.0,93,1,1.7
243,Sioux Lookout,CA,2020-08-23 06:36:51,50.1,-91.92,66.2,93,90,4.7
244,Lavrentiya,RU,2020-08-23 06:37:33,65.58,-171.0,46.71,95,100,3.89
245,Mulki,IN,2020-08-23 06:37:33,13.1,74.8,82.4,78,40,9.17
246,Vysokogornyy,RU,2020-08-23 06:37:33,50.12,139.15,61.2,83,96,5.39
247,Wanning,CN,2020-08-23 06:37:34,18.8,110.4,86.0,77,36,5.5
248,Salalah,OM,2020-08-23 06:37:30,17.02,54.09,78.8,94,90,4.7
249,Stonewall,CA,2020-08-23 06:37:34,50.13,-97.33,63.0,100,5,4.7
250,Mecca,SA,2020-08-23 06:37:34,21.43,39.83,96.71,21,0,4.47
251,Hobyo,SO,2020-08-23 06:37:35,5.35,48.53,81.43,64,100,24.56
252,Saint George,US,2020-08-23 06:37:35,37.1,-113.58,87.8,31,1,5.99
253,Kawalu,ID,2020-08-23 06:37:35,-7.38,108.21,86.97,54,1,6.8
254,Auki,SB,2020-08-23 06:37:36,-8.77,160.7,79.05,84,100,8.34
255,Lazaro Cardenas,MX,2020-08-23 06:37:36,17.96,-102.2,78.85,88,39,2.86
256,Norman Wells,CA,2020-08-23 06:37:36,65.28,-126.83,57.2,71,5,5.82
257,Constitucion,CL,2020-08-23 06:37:36,-35.33,-72.42,51.87,84,100,18.75
258,Karpathos,GR,2020-08-23 06:37:36,35.51,27.21,80.6,74,20,21.92
259,Broome,US,2020-08-23 06:35:22,42.25,-75.83,66.99,82,1,4.7
260,Tomatlan,MX,2020-08-23 06:37:37,19.93,-105.25,78.58,92,100,0.96
261,Magan,ES,2020-08-23 06:37:37,39.97,-3.93,73.99,36,0,8.84
262,Rocha,UY,2020-08-23 06:35:26,-34.48,-54.33,40.3,79,0,6.73
263,Dukat,RU,2020-08-23 06:37:38,62.55,155.55,33.69,94,100,5.32
264,Hukuntsi,BW,2020-08-23 06:37:38,-24.0,21.75,59.16,60,0,14.61
265,Sulphur,US,2020-08-23 06:37:38,30.24,-93.38,75.2,83,1,3.31
266,Moss Vale,AU,2020-08-23 06:37:39,-34.55,150.38,57.99,44,75,20.8
267,Berlevag,NO,2020-08-23 06:37:39,70.86,29.09,60.69,76,19,17.36
268,Cururupu,BR,2020-08-23 06:37:39,-1.83,-44.87,76.3,92,98,4.23
269,Xianshuigu,CN,2020-08-23 06:37:40,38.98,117.38,84.2,58,100,6.71
270,Srednekolymsk,RU,2020-08-23 06:37:40,67.45,153.68,40.39,75,100,9.86
271,Tazovskiy,RU,2020-08-23 06:37:40,67.47,78.7,61.2,64,100,8.81
272,Biak,ID,2020-08-23 06:37:40,-0.91,122.88,83.19,58,5,10.49
273,Lebu,CL,2020-08-23 06:37:41,-37.62,-73.65,51.93,90,100,13.11
274,Roald,NO,2020-08-23 06:37:41,62.58,6.13,52.0,81,75,9.17
275,Boguchany,RU,2020-08-23 06:37:41,58.38,97.45,71.8,47,100,4.85
276,Blackwater,AU,2020-08-23 06:37:41,-23.58,148.88,67.71,25,0,7.52
277,Brae,GB,2020-08-23 06:36:22,60.4,-1.35,50.0,93,88,12.75
278,Changping,CN,2020-08-23 06:37:42,40.22,116.22,90.0,54,100,4.47
279,Genhe,CN,2020-08-23 06:37:42,50.78,121.52,59.04,92,100,4.74
280,Klaksvik,FO,2020-08-23 06:37:42,62.23,-6.59,44.6,87,100,16.11
281,The Valley,AI,2020-08-23 06:36:26,18.22,-63.06,84.2,79,75,10.29
282,Pangnirtung,CA,2020-08-23 06:37:42,66.15,-65.71,46.87,72,85,1.79
283,Umea,SE,2020-08-23 06:37:43,63.83,20.26,62.6,82,100,9.17
284,Guerrero Negro,MX,2020-08-23 06:37:43,27.98,-114.06,74.44,77,90,11.03
285,Redmond,US,2020-08-23 06:37:43,47.67,-122.12,59.0,83,0,3.06
286,Troitskoye,RU,2020-08-23 06:37:43,52.98,84.68,59.99,74,99,0.89
287,Bloemhof,ZA,2020-08-23 06:37:44,-27.65,25.61,58.55,46,0,3.87
288,Barra Da Estiva,BR,2020-08-23 06:37:44,-13.63,-41.33,61.97,96,96,5.46
289,Ahipara,NZ,2020-08-23 06:37:44,-35.17,173.17,58.05,89,54,13.71
290,Mount Gambier,AU,2020-08-23 06:37:44,-37.83,140.77,48.2,81,75,14.99
291,Abu Samrah,SY,2020-08-23 06:37:45,35.3,37.18,83.97,24,0,8.57
292,Tupik,RU,2020-08-23 06:37:45,54.43,119.93,64.53,62,100,6.33
293,Kaeo,NZ,2020-08-23 06:37:45,-35.1,173.78,57.0,3,75,14.0
294,Mackenzie,CA,2020-08-23 06:37:45,55.3,-123.17,50.0,87,40,2.24
295,Padang,ID,2020-08-23 06:37:45,-0.95,100.35,83.44,73,100,3.58
296,Waingapu,ID,2020-08-23 06:37:46,-9.66,120.26,87.19,40,0,17.27
297,Srandakan,ID,2020-08-23 06:37:46,-7.94,110.25,82.87,69,88,15.7
298,Vestmannaeyjar,IS,2020-08-23 06:34:31,63.44,-20.27,50.72,75,40,5.12
299,Hasaki,JP,2020-08-23 06:37:46,35.73,140.83,84.0,88,75,4.7
300,Lompoc,US,2020-08-23 06:37:47,34.64,-120.46,66.99,77,1,1.52
301,Beaverlodge,CA,2020-08-23 06:37:47,55.22,-119.44,50.0,76,20,9.17
302,Pravia,ES,2020-08-23 06:37:47,43.49,-6.15,61.0,100,20,2.24
303,Tadine,NC,2020-08-23 06:37:47,-21.55,167.88,73.92,92,97,3.44
304,Fernley,US,2020-08-23 06:37:48,39.61,-119.25,81.0,12,33,4.0
305,Umm Lajj,SA,2020-08-23 06:37:48,25.02,37.27,89.01,45,0,6.73
